# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# x GenerationRate Intensity External_Source_ElectricField 
994707 0 867.515 20.2311 
994813 0 868.199 4.29641 
994917 0 870.714 -9.74066 
995019 0 866.173 4.11148 
995119 0 869.411 -1.94855 
995217 0 870.464 -5.45659 
995313 0 865.319 -2.87234 
995407 0 870.3 7.03017 
995499 0 870.37 8.68492 
995590 0 865.327 1.8975 
995678 0 869.464 -9.30556 
995765 0 871.02 -10.1615 
995851 0 866.635 0.859447 
995934 0 867.239 2.85875 
996016 0 870.784 7.39116 
996096 0 869.516 13.01 
996175 0 866.26 -2.39441 
996252 0 867.921 -14.3988 
996327 0 871.14 -4.8696 
996401 0 869.177 -3.07029 
996474 0 866.074 -4.38934 
996545 0 867.984 9.36524 
996615 0 870.656 15.6858 
996683 0 869.957 7.58646 
996750 0 867.185 -0.171005 
996816 0 866.102 -10.8096 
996880 0 869.378 -20.572 
996943 0 871.97 -13.1945 
997005 0 869.009 5.87869 
997066 0 864.993 17.6401 
997125 0 866.585 15.4057 
997183 0 871.509 4.28384 
997240 0 872.017 -4.72633 
997296 0 867.7 -2.895 
997351 0 864.979 2.42695 
997405 0 866.744 -3.86581 
997458 0 870.646 -18.588 
997509 0 872.317 -21.0162 
997560 0 869.631 -2.60238 
997610 0 865.803 20.3698 
997658 0 865.044 27.5461 
997706 0 867.948 16.2051 
997753 0 871.439 -1.42069 
997799 0 872.29 -13.6014 
997844 0 869.84 -16.543 
997888 0 866.01 -11.5312 
997931 0 864.317 -1.48631 
997973 0 866.571 8.99891 
998015 0 870.635 13.9671 
998055 0 872.912 9.49364 
998095 0 871.643 -2.60387 
998134 0 868.064 -15.0336 
998172 0 865.173 -19.8025 
998210 0 864.939 -13.7531 
998247 0 867.099 -0.526838 
998283 0 870.062 12.3 
998318 0 871.885 18.4274 
998353 0 871.428 16.5024 
998387 0 869.373 9.98464 
998420 0 867.39 3.92514 
998453 0 866.458 1.35737 
998485 0 866.612 1.75757 
998516 0 867.571 2.17283 
998547 0 868.796 -0.252173 
998577 0 869.586 -6.24453 
998607 0 869.724 -14.0315 
998635 0 869.622 -20.5132 
998664 0 869.554 -22.9817 
998692 0 869.252 -20.3336 
998719 0 868.507 -13.2801 
998746 0 867.696 -3.73081 
998772 0 867.37 6.11401 
998798 0 867.609 14.4669 
998823 0 868.06 20.243 
998847 0 868.435 23.0081 
998872 0 868.724 22.7918 
998895 0 868.976 19.9353 
998918 0 869.132 15.0265 
998941 0 869.134 8.8753 
998964 0 869.062 2.4495 
998985 0 869.061 -3.26788 
999007 0 869.162 -7.47701 
999028 0 869.225 -9.74577 
999049 0 869.087 -10.1059 
999069 0 868.708 -9.01957 
999089 0 868.198 -7.2268 
999108 0 867.711 -5.52414 
999127 0 867.359 -4.54756 
999146 0 867.199 -4.62129 
999164 0 867.262 -5.7079 
999182 0 867.577 -7.46008 
999199 0 868.127 -9.34588 
999217 0 868.826 -10.8037 
999234 0 869.515 -11.3837 
999250 0 870.031 -10.8422 
999266 0 870.272 -9.17594 
999282 0 870.237 -6.59669 
999298 0 870.008 -3.46412 
999313 0 869.689 -0.197401 
999328 0 869.358 2.81126 
999343 0 869.035 5.26416 
999357 0 868.7 6.99683 
999371 0 868.324 7.98587 
999385 0 867.905 8.33031 
999399 0 867.472 8.21468 
999412 0 867.086 7.86396 
999425 0 866.81 7.49948 
999438 0 866.688 7.30282 
999450 0 866.736 7.39217 
999462 0 866.939 7.81229 
999474 0 867.265 8.53708 
999486 0 867.674 9.48203 
999498 0 868.132 10.5229 
999509 0 868.613 11.5168 
999520 0 869.102 12.323 
999531 0 869.583 12.8196 
999542 0 870.038 12.9165 
999552 0 870.446 12.5618 
999562 0 870.779 11.7443 
999572 0 871.009 10.4901 
999582 0 871.112 8.85683 
999592 0 871.075 6.9255 
999601 0 870.895 4.791 
999611 0 870.586 2.55314 
999620 0 870.17 0.308504 
999629 0 869.679 -1.85624 
999637 0 869.15 -3.86919 
999646 0 868.616 -5.67619 
999654 0 868.106 -7.24198 
999663 0 867.645 -8.54984 
999671 0 867.246 -9.59997 
999679 0 866.916 -10.407 
