# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Internal_Source_ElectricField
# 3 Internal_Poynting
# 4 Internal_Power
# 5 Internal_Intensity
# 6 Internal_Absorption
# x Internal_Source_ElectricField Internal_Poynting Internal_Power Internal_Intensity Internal_Absorption 
421 0.218055 -0.148447 0 0.000196931 0 
422 0.214101 -0.148447 0 0.000196931 0 
423 0.209889 -0.148447 0 0.000196931 0 
424 0.205424 -0.148447 0 0.000196931 0 
425 0.200712 -0.148447 0 0.000196931 0 
426 0.195757 -0.148447 0 0.000196931 0 
427 0.190566 -0.148447 0 0.000196931 0 
428 0.185146 -0.148447 0 0.000196931 0 
429 0.179502 -0.148447 0 0.000196931 0 
430 0.173642 -0.148447 0 0.000196931 0 
431 0.167572 -0.148447 0 0.000196931 0 
432 0.1613 -0.148447 0 0.000196931 0 
433 0.154834 -0.148447 0 0.000196931 0 
434 0.148181 -0.148447 0 0.000196931 0 
435 0.141349 -0.148447 0 0.000196931 0 
436 0.134347 -0.148447 0 0.000196931 0 
437 0.127183 -0.148447 0 0.000196931 0 
438 0.119865 -0.148447 0 0.000196931 0 
439 0.112403 -0.148447 0 0.000196931 0 
440 0.104805 -0.148447 0 0.000196931 0 
441 0.0970813 -0.148447 0 0.000196931 0 
442 0.0892401 -0.148447 0 0.000196931 0 
443 0.0812913 -0.148447 0 0.000196931 0 
444 0.0732445 -0.148447 0 0.000196931 0 
445 0.0651094 -0.148447 0 0.000196931 0 
446 0.0568958 -0.148447 0 0.000196931 0 
447 0.0486135 -0.148447 0 0.000196931 0 
448 0.0402726 -0.148447 0 0.000196931 0 
449 0.0318832 -0.148447 0 0.000196931 0 
450 0.0234553 -0.148447 0 0.000196931 0 
451 0.0149991 -0.148447 0 0.000196931 0 
452 0.00652481 -0.148447 0 0.000196931 0 
453 -0.00195733 -0.148447 0 0.000196931 0 
454 -0.0104371 -0.148447 0 0.000196931 0 
455 -0.0189043 -0.148447 0 0.000196931 0 
456 -0.0273487 -0.148447 0 0.000196931 0 
457 -0.0357601 -0.148447 0 0.000196931 0 
458 -0.0441284 -0.148447 0 0.000196931 0 
459 -0.0524435 -0.148447 0 0.000196931 0 
460 -0.0606953 -0.148447 0 0.000196931 0 
461 -0.068874 -0.148447 0 0.000196931 0 
462 -0.0769695 -0.148447 0 0.000196931 0 
463 -0.0849723 -0.148447 0 0.000196931 0 
464 -0.0928726 -0.148447 0 0.000196931 0 
465 -0.100661 -0.148447 0 0.000196931 0 
466 -0.108328 -0.148447 0 0.000196931 0 
467 -0.115864 -0.148447 0 0.000196931 0 
468 -0.123261 -0.148447 0 0.000196931 0 
469 -0.130508 -0.148447 0 0.000196931 0 
470 -0.137599 -0.148447 0 0.000196931 0 
471 -0.144523 -0.148447 0 0.000196931 0 
472 -0.151274 -0.148447 0 0.000196931 0 
