# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 ElectricField
# x GenerationRate Intensity ElectricField 
3529 5.39412e+16 710.063 425.784 
3530 5.39414e+16 710.066 425.784 
3531 5.39416e+16 710.068 425.783 
3532 5.39418e+16 710.07 425.782 
3533 5.3942e+16 710.073 425.781 
3534 5.39423e+16 710.075 425.781 
3535 5.39426e+16 710.078 425.781 
3536 5.39429e+16 710.08 425.78 
3537 5.39432e+16 710.083 425.78 
3538 5.39435e+16 710.086 425.78 
3539 5.39439e+16 710.088 425.78 
3540 5.39442e+16 710.091 425.78 
3541 5.39446e+16 710.094 425.781 
3542 5.3945e+16 710.096 425.781 
3543 5.39455e+16 710.099 425.782 
3544 5.39459e+16 710.102 425.782 
3545 5.39464e+16 710.105 425.783 
3546 5.39469e+16 710.107 425.784 
3547 5.39474e+16 710.11 425.785 
3548 5.39479e+16 710.113 425.786 
3549 5.39485e+16 710.116 425.787 
3550 5.39491e+16 710.118 425.788 
3551 5.39496e+16 710.121 425.79 
3552 5.39502e+16 710.124 425.791 
3553 5.39508e+16 710.127 425.793 
3554 5.39515e+16 710.129 425.794 
3555 5.39521e+16 710.132 425.796 
3556 5.39528e+16 710.135 425.798 
3557 5.39535e+16 710.137 425.8 
3558 5.39541e+16 710.14 425.802 
3559 5.39549e+16 710.142 425.804 
3560 5.39556e+16 710.145 425.806 
3561 5.39563e+16 710.147 425.808 
3562 5.3957e+16 710.15 425.811 
3563 5.39578e+16 710.152 425.813 
3564 5.39586e+16 710.155 425.815 
3565 5.39593e+16 710.157 425.818 
3566 5.39601e+16 710.16 425.82 
3567 5.39609e+16 710.162 425.823 
3568 5.39617e+16 710.164 425.825 
3569 5.39625e+16 710.167 425.828 
3570 5.39633e+16 710.169 425.83 
3571 5.39641e+16 710.171 425.833 
3572 5.3965e+16 710.173 425.836 
3573 5.39658e+16 710.176 425.838 
3574 5.39666e+16 710.178 425.841 
3575 5.39675e+16 710.18 425.844 
3576 5.39683e+16 710.182 425.846 
3577 5.39692e+16 710.184 425.849 
3578 5.397e+16 710.186 425.852 
3579 5.39709e+16 710.188 425.854 
3580 5.39717e+16 710.191 425.857 
3581 5.39726e+16 710.193 425.86 
3582 5.39734e+16 710.195 425.862 
3583 5.39743e+16 710.197 425.865 
3584 5.39751e+16 710.199 425.868 
3585 5.39759e+16 710.201 425.87 
3586 5.39768e+16 710.203 425.873 
3587 5.39776e+16 710.205 425.875 
3588 5.39784e+16 710.207 425.878 
3589 5.39792e+16 710.209 425.88 
3590 5.398e+16 710.211 425.883 
3591 5.39808e+16 710.214 425.885 
3592 5.39816e+16 710.216 425.888 
3593 5.39824e+16 710.218 425.89 
3594 5.39832e+16 710.22 425.892 
3595 5.3984e+16 710.222 425.895 
3596 5.39847e+16 710.224 425.897 
3597 5.39855e+16 710.227 425.899 
3598 5.39862e+16 710.229 425.901 
3599 5.39869e+16 710.231 425.904 
3600 5.39876e+16 710.234 425.906 
3601 5.39883e+16 710.236 425.908 
3602 5.3989e+16 710.238 425.91 
3603 5.39896e+16 710.241 425.912 
3604 5.39903e+16 710.243 425.914 
3605 5.39909e+16 710.246 425.916 
3606 5.39915e+16 710.248 425.918 
3607 5.39921e+16 710.251 425.92 
3608 5.39927e+16 710.254 425.922 
3609 5.39933e+16 710.256 425.924 
3610 5.39938e+16 710.259 425.926 
3611 5.39944e+16 710.262 425.928 
3612 5.39949e+16 710.265 425.93 
3613 5.39954e+16 710.267 425.932 
3614 5.39958e+16 710.27 425.934 
3615 5.39963e+16 710.273 425.936 
3616 5.39967e+16 710.276 425.938 
3617 5.39972e+16 710.279 425.94 
3618 5.39976e+16 710.282 425.942 
3619 5.3998e+16 710.285 425.945 
3620 5.39983e+16 710.288 425.947 
3621 5.39987e+16 710.292 425.949 
3622 5.3999e+16 710.295 425.951 
3623 5.39993e+16 710.298 425.953 
3624 5.39996e+16 710.301 425.955 
3625 5.39999e+16 710.304 425.957 
3626 5.40001e+16 710.308 425.959 
3627 5.40004e+16 710.311 425.962 
3628 5.40006e+16 710.314 425.964 
3629 5.40008e+16 710.317 425.966 
3630 5.4001e+16 710.321 425.968 
3631 5.40012e+16 710.324 425.971 
3632 5.40013e+16 710.327 425.973 
3633 5.40015e+16 710.331 425.975 
3634 5.40016e+16 710.334 425.978 
3635 5.40017e+16 710.337 425.98 
3636 5.40018e+16 710.341 425.983 
3637 5.40018e+16 710.344 425.985 
3638 5.40019e+16 710.347 425.988 
3639 5.40019e+16 710.35 425.99 
3640 5.4002e+16 710.354 425.993 
3641 5.4002e+16 710.357 425.995 
3642 5.4002e+16 710.36 425.998 
3643 5.40019e+16 710.363 426.001 
3644 5.40019e+16 710.366 426.003 
3645 5.40019e+16 710.369 426.006 
3646 5.40018e+16 710.372 426.009 
3647 5.40017e+16 710.375 426.011 
3648 5.40017e+16 710.377 426.014 
3649 5.40016e+16 710.38 426.017 
3650 5.40014e+16 710.383 426.019 
3651 5.40013e+16 710.385 426.022 
3652 5.40012e+16 710.388 426.025 
3653 5.4001e+16 710.39 426.027 
3654 5.40009e+16 710.393 426.03 
3655 5.40007e+16 710.395 426.032 
3656 5.40005e+16 710.397 426.035 
3657 5.40003e+16 710.399 426.038 
3658 5.40001e+16 710.401 426.04 
3659 5.39999e+16 710.403 426.043 
3660 5.39997e+16 710.404 426.045 
3661 5.39994e+16 710.406 426.047 
3662 5.39992e+16 710.407 426.05 
3663 5.39989e+16 710.408 426.052 
3664 5.39987e+16 710.41 426.054 
3665 5.39984e+16 710.411 426.056 
3666 5.39981e+16 710.412 426.059 
3667 5.39978e+16 710.412 426.061 
3668 5.39975e+16 710.413 426.063 
3669 5.39972e+16 710.413 426.064 
3670 5.39968e+16 710.414 426.066 
3671 5.39965e+16 710.414 426.068 
3672 5.39961e+16 710.414 426.07 
3673 5.39958e+16 710.414 426.071 
3674 5.39954e+16 710.413 426.073 
3675 5.3995e+16 710.413 426.074 
3676 5.39946e+16 710.412 426.075 
3677 5.39942e+16 710.412 426.076 
3678 5.39938e+16 710.411 426.077 
3679 5.39933e+16 710.41 426.078 
3680 5.39929e+16 710.408 426.079 
3681 5.39924e+16 710.407 426.08 
3682 5.3992e+16 710.406 426.081 
3683 5.39915e+16 710.404 426.081 
3684 5.3991e+16 710.402 426.082 
3685 5.39905e+16 710.4 426.082 
3686 5.399e+16 710.398 426.082 
3687 5.39894e+16 710.396 426.082 
3688 5.39889e+16 710.393 426.082 
3689 5.39884e+16 710.391 426.082 
3690 5.39878e+16 710.388 426.082 
3691 5.39872e+16 710.385 426.082 
3692 5.39866e+16 710.382 426.081 
3693 5.3986e+16 710.379 426.081 
3694 5.39854e+16 710.376 426.08 
3695 5.39848e+16 710.372 426.079 
3696 5.39841e+16 710.369 426.078 
3697 5.39835e+16 710.365 426.078 
3698 5.39828e+16 710.362 426.077 
3699 5.39821e+16 710.358 426.075 
3700 5.39814e+16 710.354 426.074 
3701 5.39807e+16 710.35 426.073 
3702 5.398e+16 710.346 426.072 
3703 5.39793e+16 710.342 426.07 
3704 5.39785e+16 710.337 426.069 
3705 5.39778e+16 710.333 426.067 
3706 5.3977e+16 710.328 426.066 
3707 5.39763e+16 710.324 426.064 
3708 5.39755e+16 710.319 426.062 
3709 5.39747e+16 710.315 426.061 
3710 5.39739e+16 710.31 426.059 
3711 5.39731e+16 710.305 426.057 
3712 5.39723e+16 710.3 426.055 
3713 5.39715e+16 710.296 426.053 
3714 5.39706e+16 710.291 426.051 
3715 5.39698e+16 710.286 426.049 
3716 5.3969e+16 710.281 426.047 
3717 5.39681e+16 710.276 426.045 
3718 5.39673e+16 710.271 426.043 
3719 5.39664e+16 710.266 426.041 
3720 5.39656e+16 710.261 426.039 
3721 5.39648e+16 710.256 426.037 
3722 5.39639e+16 710.251 426.034 
3723 5.39631e+16 710.247 426.032 
3724 5.39622e+16 710.242 426.03 
3725 5.39614e+16 710.237 426.028 
3726 5.39605e+16 710.232 426.026 
3727 5.39597e+16 710.227 426.024 
3728 5.39588e+16 710.223 426.022 
3729 5.3958e+16 710.218 426.02 
3730 5.39572e+16 710.214 426.018 
3731 5.39564e+16 710.209 426.016 
3732 5.39556e+16 710.205 426.014 
3733 5.39548e+16 710.2 426.011 
3734 5.3954e+16 710.196 426.009 
3735 5.39532e+16 710.192 426.007 
3736 5.39525e+16 710.188 426.005 
3737 5.39518e+16 710.183 426.003 
3738 5.3951e+16 710.179 426.002 
3739 5.39503e+16 710.176 426 
3740 5.39496e+16 710.172 425.998 
3741 5.39489e+16 710.168 425.996 
3742 5.39483e+16 710.165 425.994 
3743 5.39477e+16 710.161 425.992 
3744 5.3947e+16 710.158 425.99 
3745 5.39464e+16 710.154 425.988 
3746 5.39459e+16 710.151 425.986 
3747 5.39453e+16 710.148 425.985 
3748 5.39448e+16 710.145 425.983 
3749 5.39443e+16 710.142 425.981 
3750 5.39438e+16 710.139 425.979 
3751 5.39434e+16 710.137 425.977 
3752 5.3943e+16 710.134 425.975 
3753 5.39426e+16 710.132 425.974 
3754 5.39422e+16 710.129 425.972 
3755 5.39419e+16 710.127 425.97 
3756 5.39415e+16 710.125 425.968 
3757 5.39413e+16 710.123 425.966 
3758 5.3941e+16 710.121 425.964 
3759 5.39408e+16 710.119 425.962 
3760 5.39406e+16 710.117 425.96 
3761 5.39404e+16 710.116 425.958 
3762 5.39403e+16 710.114 425.956 
3763 5.39402e+16 710.113 425.954 
3764 5.39401e+16 710.112 425.952 
3765 5.39401e+16 710.11 425.95 
3766 5.394e+16 710.109 425.948 
3767 5.39401e+16 710.108 425.946 
3768 5.39401e+16 710.107 425.944 
3769 5.39402e+16 710.106 425.942 
3770 5.39403e+16 710.105 425.939 
3771 5.39404e+16 710.105 425.937 
3772 5.39406e+16 710.104 425.935 
3773 5.39407e+16 710.103 425.933 
3774 5.3941e+16 710.103 425.93 
3775 5.39412e+16 710.102 425.928 
3776 5.39415e+16 710.102 425.925 
3777 5.39417e+16 710.101 425.923 
3778 5.39421e+16 710.101 425.92 
3779 5.39424e+16 710.101 425.918 
3780 5.39428e+16 710.1 425.915 
3781 5.39431e+16 710.1 425.912 
3782 5.39435e+16 710.1 425.91 
3783 5.3944e+16 710.1 425.907 
3784 5.39444e+16 710.099 425.904 
3785 5.39449e+16 710.099 425.901 
3786 5.39453e+16 710.099 425.898 
3787 5.39458e+16 710.099 425.895 
3788 5.39463e+16 710.099 425.893 
3789 5.39469e+16 710.099 425.89 
3790 5.39474e+16 710.099 425.887 
3791 5.39479e+16 710.099 425.884 
3792 5.39485e+16 710.099 425.881 
3793 5.39491e+16 710.099 425.878 
3794 5.39496e+16 710.099 425.875 
3795 5.39502e+16 710.099 425.872 
3796 5.39508e+16 710.099 425.869 
3797 5.39514e+16 710.099 425.866 
3798 5.3952e+16 710.099 425.863 
3799 5.39526e+16 710.099 425.86 
3800 5.39532e+16 710.099 425.857 
3801 5.39538e+16 710.099 425.854 
3802 5.39544e+16 710.099 425.851 
3803 5.3955e+16 710.098 425.848 
3804 5.39557e+16 710.098 425.845 
3805 5.39563e+16 710.098 425.842 
3806 5.39569e+16 710.098 425.839 
3807 5.39575e+16 710.098 425.836 
3808 5.3958e+16 710.098 425.834 
3809 5.39586e+16 710.098 425.831 
3810 5.39592e+16 710.098 425.828 
3811 5.39598e+16 710.097 425.826 
3812 5.39603e+16 710.097 425.823 
3813 5.39609e+16 710.097 425.821 
3814 5.39614e+16 710.097 425.818 
3815 5.3962e+16 710.097 425.816 
3816 5.39625e+16 710.096 425.814 
3817 5.3963e+16 710.096 425.812 
3818 5.39635e+16 710.096 425.81 
3819 5.3964e+16 710.096 425.808 
3820 5.39645e+16 710.095 425.806 
3821 5.39649e+16 710.095 425.804 
3822 5.39654e+16 710.095 425.802 
3823 5.39658e+16 710.095 425.801 
3824 5.39663e+16 710.095 425.799 
3825 5.39667e+16 710.095 425.798 
3826 5.39671e+16 710.095 425.796 
3827 5.39675e+16 710.094 425.795 
3828 5.39678e+16 710.094 425.794 
3829 5.39682e+16 710.094 425.793 
3830 5.39686e+16 710.094 425.792 
3831 5.39689e+16 710.094 425.791 
3832 5.39692e+16 710.095 425.79 
3833 5.39695e+16 710.095 425.79 
3834 5.39698e+16 710.095 425.789 
3835 5.39701e+16 710.095 425.788 
3836 5.39704e+16 710.096 425.788 
3837 5.39707e+16 710.096 425.788 
3838 5.39709e+16 710.096 425.788 
3839 5.39712e+16 710.097 425.788 
3840 5.39714e+16 710.098 425.788 
3841 5.39716e+16 710.098 425.788 
3842 5.39719e+16 710.099 425.788 
3843 5.39721e+16 710.1 425.788 
3844 5.39723e+16 710.101 425.788 
3845 5.39725e+16 710.102 425.789 
3846 5.39727e+16 710.103 425.789 
3847 5.39729e+16 710.104 425.79 
3848 5.3973e+16 710.105 425.791 
3849 5.39732e+16 710.107 425.791 
3850 5.39734e+16 710.108 425.792 
3851 5.39735e+16 710.11 425.793 
3852 5.39737e+16 710.112 425.794 
3853 5.39739e+16 710.114 425.795 
3854 5.3974e+16 710.115 425.796 
3855 5.39742e+16 710.118 425.797 
3856 5.39743e+16 710.12 425.798 
3857 5.39745e+16 710.122 425.799 
3858 5.39746e+16 710.124 425.8 
3859 5.39748e+16 710.127 425.801 
3860 5.39749e+16 710.13 425.803 
3861 5.39751e+16 710.132 425.804 
3862 5.39753e+16 710.135 425.805 
3863 5.39754e+16 710.138 425.806 
3864 5.39756e+16 710.141 425.808 
3865 5.39757e+16 710.144 425.809 
3866 5.39759e+16 710.148 425.81 
3867 5.3976e+16 710.151 425.812 
3868 5.39762e+16 710.155 425.813 
3869 5.39764e+16 710.158 425.815 
3870 5.39766e+16 710.162 425.816 
3871 5.39767e+16 710.166 425.817 
3872 5.39769e+16 710.17 425.819 
3873 5.39771e+16 710.174 425.82 
3874 5.39773e+16 710.178 425.822 
3875 5.39774e+16 710.182 425.823 
3876 5.39776e+16 710.187 425.824 
3877 5.39778e+16 710.191 425.826 
3878 5.3978e+16 710.196 425.827 
3879 5.39782e+16 710.2 425.829 
3880 5.39784e+16 710.205 425.83 
3881 5.39786e+16 710.21 425.831 
3882 5.39788e+16 710.214 425.833 
3883 5.3979e+16 710.219 425.834 
3884 5.39792e+16 710.224 425.836 
3885 5.39794e+16 710.229 425.837 
3886 5.39796e+16 710.234 425.838 
3887 5.39798e+16 710.239 425.84 
3888 5.398e+16 710.244 425.841 
3889 5.39802e+16 710.249 425.842 
3890 5.39804e+16 710.254 425.844 
3891 5.39806e+16 710.259 425.845 
3892 5.39808e+16 710.264 425.847 
3893 5.39809e+16 710.269 425.848 
3894 5.39811e+16 710.274 425.849 
3895 5.39813e+16 710.279 425.851 
3896 5.39815e+16 710.284 425.852 
3897 5.39816e+16 710.289 425.854 
3898 5.39818e+16 710.294 425.855 
3899 5.39819e+16 710.299 425.857 
3900 5.39821e+16 710.304 425.858 
3901 5.39822e+16 710.309 425.86 
3902 5.39824e+16 710.314 425.861 
3903 5.39825e+16 710.319 425.863 
3904 5.39826e+16 710.323 425.864 
3905 5.39827e+16 710.328 425.866 
3906 5.39828e+16 710.332 425.868 
3907 5.39829e+16 710.337 425.87 
3908 5.3983e+16 710.341 425.871 
3909 5.3983e+16 710.345 425.873 
3910 5.39831e+16 710.349 425.875 
3911 5.39831e+16 710.353 425.877 
3912 5.39832e+16 710.357 425.879 
3913 5.39832e+16 710.361 425.881 
3914 5.39832e+16 710.365 425.883 
3915 5.39832e+16 710.368 425.885 
3916 5.39832e+16 710.372 425.887 
3917 5.39831e+16 710.375 425.889 
3918 5.39831e+16 710.378 425.892 
3919 5.3983e+16 710.381 425.894 
3920 5.3983e+16 710.384 425.896 
3921 5.39829e+16 710.386 425.899 
3922 5.39828e+16 710.389 425.901 
3923 5.39827e+16 710.391 425.903 
3924 5.39826e+16 710.393 425.906 
3925 5.39824e+16 710.396 425.909 
3926 5.39823e+16 710.397 425.911 
3927 5.39822e+16 710.399 425.914 
3928 5.3982e+16 710.401 425.917 
3929 5.39818e+16 710.402 425.919 
3930 5.39816e+16 710.403 425.922 
3931 5.39814e+16 710.404 425.925 
3932 5.39812e+16 710.405 425.928 
3933 5.3981e+16 710.406 425.931 
3934 5.39808e+16 710.407 425.934 
3935 5.39806e+16 710.407 425.937 
3936 5.39803e+16 710.407 425.94 
3937 5.39801e+16 710.407 425.943 
3938 5.39798e+16 710.407 425.946 
3939 5.39795e+16 710.407 425.949 
3940 5.39793e+16 710.407 425.952 
3941 5.3979e+16 710.406 425.955 
3942 5.39787e+16 710.405 425.958 
3943 5.39784e+16 710.405 425.961 
3944 5.39782e+16 710.404 425.964 
3945 5.39779e+16 710.402 425.967 
3946 5.39776e+16 710.401 425.97 
3947 5.39773e+16 710.4 425.973 
3948 5.3977e+16 710.398 425.976 
3949 5.39767e+16 710.396 425.979 
3950 5.39764e+16 710.395 425.982 
3951 5.39761e+16 710.393 425.985 
3952 5.39758e+16 710.391 425.988 
3953 5.39755e+16 710.388 425.991 
3954 5.39752e+16 710.386 425.994 
3955 5.39749e+16 710.384 425.997 
3956 5.39746e+16 710.381 425.999 
3957 5.39744e+16 710.379 426.002 
3958 5.39741e+16 710.376 426.005 
3959 5.39738e+16 710.373 426.007 
3960 5.39736e+16 710.37 426.01 
3961 5.39733e+16 710.367 426.012 
3962 5.3973e+16 710.364 426.014 
3963 5.39728e+16 710.361 426.017 
3964 5.39726e+16 710.358 426.019 
3965 5.39723e+16 710.355 426.021 
3966 5.39721e+16 710.352 426.023 
3967 5.39719e+16 710.348 426.025 
3968 5.39717e+16 710.345 426.027 
3969 5.39715e+16 710.342 426.029 
3970 5.39713e+16 710.338 426.031 
3971 5.39711e+16 710.335 426.032 
3972 5.39709e+16 710.331 426.034 
3973 5.39708e+16 710.328 426.035 
3974 5.39706e+16 710.324 426.037 
3975 5.39705e+16 710.321 426.038 
3976 5.39703e+16 710.317 426.039 
3977 5.39702e+16 710.314 426.041 
3978 5.39701e+16 710.31 426.042 
3979 5.397e+16 710.307 426.043 
3980 5.39698e+16 710.303 426.043 
3981 5.39697e+16 710.3 426.044 
3982 5.39697e+16 710.296 426.045 
3983 5.39696e+16 710.293 426.046 
3984 5.39695e+16 710.289 426.046 
3985 5.39694e+16 710.286 426.047 
3986 5.39694e+16 710.282 426.047 
3987 5.39693e+16 710.279 426.047 
3988 5.39693e+16 710.275 426.048 
3989 5.39692e+16 710.272 426.048 
3990 5.39692e+16 710.269 426.048 
3991 5.39692e+16 710.265 426.048 
3992 5.39691e+16 710.262 426.048 
3993 5.39691e+16 710.259 426.048 
3994 5.39691e+16 710.256 426.048 
3995 5.39691e+16 710.253 426.048 
3996 5.3969e+16 710.25 426.047 
3997 5.3969e+16 710.247 426.047 
3998 5.3969e+16 710.244 426.047 
3999 5.3969e+16 710.241 426.046 
4000 5.3969e+16 710.238 426.046 
4001 5.3969e+16 710.235 426.045 
4002 5.3969e+16 710.232 426.045 
4003 5.3969e+16 710.229 426.044 
4004 5.39689e+16 710.227 426.044 
4005 5.39689e+16 710.224 426.043 
4006 5.39689e+16 710.221 426.043 
4007 5.39689e+16 710.219 426.042 
4008 5.39689e+16 710.216 426.041 
4009 5.39689e+16 710.214 426.041 
4010 5.39688e+16 710.211 426.04 
4011 5.39688e+16 710.209 426.039 
4012 5.39688e+16 710.206 426.038 
4013 5.39687e+16 710.204 426.038 
4014 5.39687e+16 710.201 426.037 
4015 5.39686e+16 710.199 426.036 
4016 5.39686e+16 710.197 426.035 
4017 5.39685e+16 710.194 426.035 
4018 5.39685e+16 710.192 426.034 
4019 5.39684e+16 710.19 426.033 
4020 5.39683e+16 710.188 426.032 
4021 5.39683e+16 710.186 426.032 
4022 5.39682e+16 710.183 426.031 
4023 5.39681e+16 710.181 426.03 
4024 5.3968e+16 710.179 426.029 
4025 5.39679e+16 710.177 426.028 
4026 5.39678e+16 710.175 426.028 
4027 5.39677e+16 710.173 426.027 
4028 5.39676e+16 710.171 426.026 
4029 5.39675e+16 710.168 426.025 
4030 5.39673e+16 710.166 426.024 
4031 5.39672e+16 710.164 426.023 
4032 5.39671e+16 710.162 426.023 
4033 5.39669e+16 710.16 426.022 
4034 5.39668e+16 710.158 426.021 
4035 5.39667e+16 710.156 426.02 
4036 5.39665e+16 710.154 426.019 
4037 5.39664e+16 710.152 426.018 
4038 5.39662e+16 710.15 426.017 
4039 5.39661e+16 710.147 426.016 
4040 5.39659e+16 710.145 426.015 
4041 5.39658e+16 710.143 426.014 
4042 5.39656e+16 710.141 426.013 
4043 5.39655e+16 710.139 426.012 
4044 5.39653e+16 710.137 426.011 
4045 5.39651e+16 710.135 426.01 
4046 5.3965e+16 710.132 426.008 
4047 5.39648e+16 710.13 426.007 
4048 5.39647e+16 710.128 426.006 
4049 5.39645e+16 710.126 426.004 
4050 5.39644e+16 710.124 426.003 
4051 5.39642e+16 710.122 426.002 
4052 5.39641e+16 710.119 426 
4053 5.3964e+16 710.117 425.999 
4054 5.39638e+16 710.115 425.997 
4055 5.39637e+16 710.113 425.995 
4056 5.39636e+16 710.111 425.994 
4057 5.39635e+16 710.108 425.992 
4058 5.39633e+16 710.106 425.99 
4059 5.39632e+16 710.104 425.988 
4060 5.39631e+16 710.102 425.986 
4061 5.3963e+16 710.1 425.984 
4062 5.39629e+16 710.098 425.982 
4063 5.39628e+16 710.096 425.98 
4064 5.39627e+16 710.094 425.978 
4065 5.39627e+16 710.092 425.976 
4066 5.39626e+16 710.09 425.973 
4067 5.39625e+16 710.088 425.971 
4068 5.39625e+16 710.086 425.968 
4069 5.39624e+16 710.084 425.966 
4070 5.39624e+16 710.082 425.963 
4071 5.39623e+16 710.08 425.961 
4072 5.39623e+16 710.079 425.958 
4073 5.39623e+16 710.077 425.955 
4074 5.39623e+16 710.075 425.953 
4075 5.39622e+16 710.074 425.95 
4076 5.39622e+16 710.072 425.947 
4077 5.39622e+16 710.071 425.944 
4078 5.39622e+16 710.07 425.941 
4079 5.39622e+16 710.068 425.938 
4080 5.39622e+16 710.067 425.935 
4081 5.39623e+16 710.066 425.932 
4082 5.39623e+16 710.065 425.929 
4083 5.39623e+16 710.064 425.926 
4084 5.39623e+16 710.064 425.923 
4085 5.39623e+16 710.063 425.919 
4086 5.39624e+16 710.062 425.916 
4087 5.39624e+16 710.062 425.913 
4088 5.39624e+16 710.061 425.91 
4089 5.39625e+16 710.061 425.907 
4090 5.39625e+16 710.061 425.904 
4091 5.39626e+16 710.061 425.9 
4092 5.39626e+16 710.061 425.897 
4093 5.39626e+16 710.061 425.894 
4094 5.39627e+16 710.062 425.891 
4095 5.39627e+16 710.062 425.888 
4096 5.39628e+16 710.063 425.885 
4097 5.39628e+16 710.063 425.882 
4098 5.39628e+16 710.064 425.879 
4099 5.39629e+16 710.065 425.876 
4100 5.39629e+16 710.066 425.873 
4101 5.39629e+16 710.068 425.87 
4102 5.3963e+16 710.069 425.867 
4103 5.3963e+16 710.071 425.864 
4104 5.3963e+16 710.073 425.861 
4105 5.3963e+16 710.074 425.859 
4106 5.3963e+16 710.076 425.856 
4107 5.3963e+16 710.079 425.853 
4108 5.3963e+16 710.081 425.851 
4109 5.3963e+16 710.083 425.848 
4110 5.3963e+16 710.086 425.846 
4111 5.3963e+16 710.089 425.844 
4112 5.3963e+16 710.092 425.841 
4113 5.3963e+16 710.095 425.839 
4114 5.3963e+16 710.098 425.837 
4115 5.3963e+16 710.101 425.835 
4116 5.39629e+16 710.104 425.833 
4117 5.39629e+16 710.108 425.831 
4118 5.39629e+16 710.112 425.829 
4119 5.39628e+16 710.116 425.827 
4120 5.39628e+16 710.119 425.826 
4121 5.39627e+16 710.124 425.824 
4122 5.39627e+16 710.128 425.823 
4123 5.39626e+16 710.132 425.821 
4124 5.39626e+16 710.136 425.82 
4125 5.39625e+16 710.141 425.819 
4126 5.39624e+16 710.146 425.817 
4127 5.39624e+16 710.15 425.816 
4128 5.39623e+16 710.155 425.815 
4129 5.39623e+16 710.16 425.814 
4130 5.39622e+16 710.165 425.813 
4131 5.39621e+16 710.17 425.812 
4132 5.39621e+16 710.175 425.812 
4133 5.3962e+16 710.181 425.811 
4134 5.3962e+16 710.186 425.81 
4135 5.39619e+16 710.191 425.809 
4136 5.39618e+16 710.197 425.809 
4137 5.39618e+16 710.202 425.808 
4138 5.39618e+16 710.207 425.808 
4139 5.39617e+16 710.213 425.807 
4140 5.39617e+16 710.219 425.807 
4141 5.39616e+16 710.224 425.807 
4142 5.39616e+16 710.23 425.806 
4143 5.39616e+16 710.235 425.806 
4144 5.39616e+16 710.241 425.806 
4145 5.39616e+16 710.246 425.806 
4146 5.39616e+16 710.252 425.806 
4147 5.39616e+16 710.257 425.805 
4148 5.39617e+16 710.263 425.805 
4149 5.39617e+16 710.268 425.805 
4150 5.39617e+16 710.274 425.805 
4151 5.39618e+16 710.279 425.805 
4152 5.39619e+16 710.284 425.805 
4153 5.39619e+16 710.29 425.805 
4154 5.3962e+16 710.295 425.805 
4155 5.39621e+16 710.3 425.805 
4156 5.39622e+16 710.305 425.805 
4157 5.39624e+16 710.31 425.805 
4158 5.39625e+16 710.315 425.805 
4159 5.39626e+16 710.32 425.805 
4160 5.39628e+16 710.324 425.805 
4161 5.3963e+16 710.329 425.805 
4162 5.39632e+16 710.333 425.805 
4163 5.39633e+16 710.337 425.805 
4164 5.39636e+16 710.342 425.805 
4165 5.39638e+16 710.346 425.805 
4166 5.3964e+16 710.349 425.805 
4167 5.39643e+16 710.353 425.806 
4168 5.39645e+16 710.357 425.806 
4169 5.39648e+16 710.36 425.806 
4170 5.3965e+16 710.363 425.806 
4171 5.39653e+16 710.366 425.806 
4172 5.39656e+16 710.369 425.806 
4173 5.39659e+16 710.372 425.806 
4174 5.39662e+16 710.375 425.806 
4175 5.39666e+16 710.377 425.806 
4176 5.39669e+16 710.379 425.806 
4177 5.39672e+16 710.381 425.807 
4178 5.39676e+16 710.383 425.807 
4179 5.39679e+16 710.385 425.807 
4180 5.39683e+16 710.386 425.807 
4181 5.39686e+16 710.387 425.807 
4182 5.3969e+16 710.389 425.808 
4183 5.39693e+16 710.389 425.808 
4184 5.39697e+16 710.39 425.808 
4185 5.397e+16 710.391 425.809 
4186 5.39704e+16 710.391 425.809 
4187 5.39708e+16 710.391 425.809 
4188 5.39711e+16 710.391 425.81 
4189 5.39715e+16 710.39 425.81 
4190 5.39718e+16 710.39 425.811 
4191 5.39722e+16 710.389 425.811 
4192 5.39725e+16 710.388 425.812 
4193 5.39728e+16 710.387 425.813 
4194 5.39732e+16 710.386 425.814 
4195 5.39735e+16 710.385 425.814 
4196 5.39738e+16 710.383 425.815 
4197 5.39741e+16 710.381 425.816 
4198 5.39744e+16 710.379 425.817 
4199 5.39746e+16 710.377 425.818 
4200 5.39749e+16 710.375 425.819 
4201 5.39751e+16 710.372 425.821 
4202 5.39754e+16 710.37 425.822 
4203 5.39756e+16 710.367 425.823 
4204 5.39758e+16 710.364 425.825 
4205 5.3976e+16 710.361 425.826 
4206 5.39761e+16 710.357 425.828 
4207 5.39763e+16 710.354 425.829 
4208 5.39764e+16 710.35 425.831 
4209 5.39765e+16 710.347 425.833 
4210 5.39766e+16 710.343 425.835 
4211 5.39767e+16 710.339 425.837 
4212 5.39768e+16 710.335 425.839 
4213 5.39768e+16 710.331 425.841 
4214 5.39768e+16 710.327 425.843 
4215 5.39768e+16 710.323 425.845 
4216 5.39768e+16 710.318 425.847 
4217 5.39768e+16 710.314 425.849 
4218 5.39767e+16 710.31 425.852 
4219 5.39766e+16 710.305 425.854 
4220 5.39765e+16 710.3 425.857 
4221 5.39764e+16 710.296 425.859 
4222 5.39763e+16 710.291 425.862 
4223 5.39761e+16 710.286 425.865 
4224 5.39759e+16 710.282 425.867 
