# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 eDensity hDensity 
-2.27273 1.19351e+06 1.19351e+06 1.09093e+06 1.09093e+06 1.32535e+06 1.32535e+06 10545.6 10545.6 981682 981682 891818 891818 18679.8 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.53226e+19 
-2.17172 1.21092e+06 1.21092e+06 1.11074e+06 1.11074e+06 1.25141e+06 1.25141e+06 9.93812 9.93812 921964 921964 1.03959e+06 1.03959e+06 39688.1 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.54831e+19 
-2.07071 1.22652e+06 1.22652e+06 1.12953e+06 1.12953e+06 1.1738e+06 1.1738e+06 9294.21 9294.21 860737 860737 1.17533e+06 1.17533e+06 68067 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.56307e+19 
-1.9697 1.2404e+06 1.2404e+06 1.14731e+06 1.14731e+06 1.09341e+06 1.09341e+06 38179.5 38179.5 798508 798508 1.29349e+06 1.29349e+06 103330 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.57655e+19 
-1.86869 1.25267e+06 1.25267e+06 1.16408e+06 1.16408e+06 1.01111e+06 1.01111e+06 85990.5 85990.5 735780 735780 1.3893e+06 1.3893e+06 144879 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.58881e+19 
-1.76768 1.26344e+06 1.26344e+06 1.17984e+06 1.17984e+06 927744 927744 151622 151622 673049 673049 1.45894e+06 1.45894e+06 192017 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.59986e+19 
-1.66667 1.27282e+06 1.27282e+06 1.19462e+06 1.19462e+06 844159 844159 233574 233574 610802 610802 1.4997e+06 1.4997e+06 243960 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.60975e+19 
-1.56566 1.28094e+06 1.28094e+06 1.20842e+06 1.20842e+06 761156 761156 329996 329996 549512 549512 1.51009e+06 1.51009e+06 299853 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.61851e+19 
-1.46465 1.2879e+06 1.2879e+06 1.22126e+06 1.22126e+06 679503 679503 438736 438736 489636 489636 1.48982e+06 1.48982e+06 358786 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.6262e+19 
-1.36364 1.29382e+06 1.29382e+06 1.23315e+06 1.23315e+06 599931 599931 557393 557393 431614 431614 1.43987e+06 1.43987e+06 419806 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.63286e+19 
